NodeID,Name,Type,Lat,Lon
2045.0,"{""admin_level"":""6"",""alt_name"":""\u91D1\u5BE8"",""alt_name:en"":""Jinzhai"",""alt_name:zh"":""\u91D1\u5BE8"",""gns:ADM1"":""01"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1912805"",""gns:UNI"":""10077651"",""name"":""\u91D1\u5BE8\u53BF"",""name:cs"":""\u0164in-\u010Daj"",""name:de"":""Jinzhai"",""name:en"":""Jinzhai"",""name:es"":""J\u012Bnzh\u00E0i"",""name:fa"":""\u0634\u0647\u0631\u0633\u062A\u0627\u0646 \u062C\u06CC\u0646\u0698\u0627\u06CC"",""name:fr"":""Xian de Jinzhai"",""name:id"":""County Jinzhai"",""name:it"":""Contea di Jinzhai"",""name:ja"":""\u91D1\u5BE8\u770C"",""name:ko"":""\uC9C4\uC790\uC774\uD604"",""name:mwl"":""Jinzhai"",""name:nan"":""Kim-ch\u0113-ko\u0101n"",""name:no"":""Jinzhai"",""name:pl"":""Jinzhai"",""name:ru"":""\u0426\u0437\u0438\u043D\u044C\u0447\u0436\u0430\u0439"",""name:sv"":""Jinzhai"",""name:ur"":""\u062C\u0646\u0698\u0627\u0626\u06CC \u06A9\u0627\u0624\u0646\u0679\u06CC"",""name:vi"":""Kim Tr\u1EA1i"",""name:yue"":""\u91D1\u5BE8"",""name:zh"":""\u91D1\u5BE8\u53BF"",""name:zh-Hans"":""\u91D1\u5BE8\u53BF"",""name:zh-Hant"":""\u91D1\u5BE8\u7E23"",""name:zh-Latn-pinyin"":""J\u012Bnzh\u00E0i Xi\u00E0n"",""old_name"":""\u7ACB\u714C\u53BF"",""population"":""682100"",""wikidata"":""Q1337537"",""wikipedia"":""zh:\u91D1\u5BE8\u53BF""}",county,31.490749,115.819244
2046.0,"{""alt_name"":""\u970D\u90B1"",""alt_name:en"":""Huoqiu;Huo-ch'iu Hsien;Ho-ch'iu Hsien;Huoqiu County"",""alt_name:zh"":""\u970D\u90B1"",""capital"":""6"",""name"":""\u970D\u90B1\u53BF"",""name:ceb"":""Huoqiu Xian"",""name:de"":""Huoqiu"",""name:en"":""Huoqiu"",""name:es"":""Hu\u00F2qi\u016B Xi\u00E0n"",""name:fa"":""\u0634\u0647\u0631\u0633\u062A\u0627\u0646 \u0647\u0648\u0648\u0686\u06CC\u0648"",""name:fr"":""Huoqiu"",""name:it"":""Contea di Huoqiu"",""name:ja"":""\u970D\u90B1\u770C"",""name:ko"":""\uD6E0\uCD94\uD604"",""name:mwl"":""Huoqiu"",""name:nan"":""Hok-khiu-ko\u0101n"",""name:no"":""Huoqiu"",""name:pl"":""Huoqiu"",""name:ru"":""\u0425\u043E\u0446\u044E"",""name:sv"":""Huoqiu"",""name:uk"":""\u0425\u043E\u0446\u044E"",""name:vi"":""Ho\u1EAFc Kh\u00E2u"",""name:yue"":""\u970D\u90B1"",""name:zh"":""\u970D\u90B1\u53BF"",""name:zh-Hans"":""\u970D\u90B1\u53BF"",""name:zh-Hant"":""\u970D\u90B1\u7E23"",""name:zh-Latn-pinyin"":""hu\u00F2qi\u016B xi\u00E0n"",""old_name"":""\u5B89\u98CE\u53BF;\u4E49\u57CE\u53BF;\u84FC\u5DDE;\u5B89\u4E30\u5DDE;\u51B3\u53E3\u53BF"",""place:CN"":""county"",""population"":""220900"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q472626"",""wikipedia"":""zh:\u970D\u90B1\u53BF""}",city,32.352573,116.274612
2052.0,,junction,30.914624,117.492771
2057.0,"{""capital"":""6"",""gns:ADM1"":""01"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1912166"",""gns:UNI"":""10077655"",""int_name"":""Jieshou"",""name"":""\u754C\u9996\u5E02"",""name:de"":""Jieshou"",""name:en"":""Jieshou"",""name:fr"":""Jieshou"",""name:ja"":""\u754C\u9996\u5E02"",""name:ko"":""\uC81C\uC11C\uC6B0\uC2DC"",""name:ru"":""\u0426\u0437\u0435\u0448\u043E\u0443"",""name:vi"":""Gi\u1EDBi Th\u1EE7"",""name:zh"":""\u754C\u9996\u5E02"",""name:zh-Hans"":""\u754C\u9996\u5E02"",""name:zh-Hant"":""\u754C\u9996\u5E02"",""name:zh-Latn-pinyin"":""Ji\u00E8sh\u01D2u Sh\u00EC"",""place:CN"":""county-level_city"",""population"":""190600"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1018527"",""wikipedia"":""zh:\u754C\u9996\u5E02""}",city,33.261906,115.354034
2060.0,"{""capital"":""6"",""int_name"":""Linquan"",""name"":""\u4E34\u6CC9\u53BF"",""name:en"":""Linquan"",""name:eu"":""Linquan"",""name:fr"":""Linquan"",""name:ja"":""\u81E8\u6CC9\u770C"",""name:ko"":""\uB9B0\uCDE8\uC548\uD604"",""name:vi"":""L\u00E2m Tuy\u1EC1n"",""name:zh"":""\u4E34\u6CC9\u53BF"",""name:zh-Hans"":""\u4E34\u6CC9\u53BF"",""name:zh-Hant"":""\u81E8\u6CC9\u7E23"",""place:CN"":""county"",""population"":""329300"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q384727"",""wikipedia"":""zh:\u4E34\u6CC9\u53BF""}",city,33.04216,115.257561
2061.0,"{""capital"":""6"",""gns:ADM1"":""01"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1928487"",""gns:UNI"":""77448"",""name"":""\u5929\u957F\u5E02"",""name:de"":""Tianchang"",""name:en"":""Tianchang"",""name:fr"":""Tianchang"",""name:ja"":""\u5929\u9577\u5E02"",""name:ko"":""\uD188\uCC3D\uC2DC"",""name:ru"":""\u0422\u044F\u043D\u044C\u0447\u0430\u043D"",""name:vi"":""Thi\u00EAn Tr\u01B0\u1EDDng"",""name:zh"":""\u5929\u957F\u5E02"",""name:zh-Hans"":""\u5929\u957F\u5E02"",""name:zh-Hant"":""\u5929\u9577\u5E02"",""place:CN"":""county-level_city"",""population"":""193400"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1022909"",""wikipedia"":""zh:\u5929\u957F\u5E02""}",city,32.669147,118.999451
2065.0,"{""capital"":""6"",""gns:ADM1"":""01"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1908005"",""gns:UNI"":""10077665"",""name"":""\u56FA\u9547\u53BF"",""name:de"":""Guzhen"",""name:en"":""Guzhen"",""name:eo"":""Guzhen"",""name:es"":""Guzhen"",""name:fr"":""Guzhen"",""name:ja"":""\u56FA\u93AE\u770C"",""name:ko"":""\uAD6C\uC804\uD604"",""name:pt"":""Guzhen"",""name:sv"":""Guzhen"",""name:uk"":""\u0490\u0443\u0447\u0436\u0435\u043D\u044C"",""name:vi"":""C\u1ED5 Tr\u1EA5n"",""name:zh"":""\u56FA\u9547\u53BF"",""name:zh-Hans"":""\u56FA\u9547\u53BF"",""name:zh-Hant"":""\u56FA\u93AE\u7E23"",""place:CN"":""county"",""population"":""158400"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1334688"",""wikipedia"":""en:Guzhen County""}",city,33.320076,117.310852
2067.0,,junction,31.323112,115.513291
2075.0,,junction,33.573154,115.920884
2078.0,"{""alt_name"":""\u961C\u5357;\u9E7F\u57CE"",""alt_name:en"":""Funan County"",""alt_name:zh"":""\u961C\u5357;\u9E7F\u57CE"",""capital"":""6"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1905762"",""gns:UNI"":""10077670"",""name"":""\u961C\u5357\u53BF"",""name:en"":""Funan"",""name:fr"":""Funan"",""name:ja"":""\u961C\u5357\u770C"",""name:ko"":""\uD478\uB09C\uD604"",""name:ru"":""\u0421\u044E\u044D\u0446\u0437\u0438"",""name:vi"":""Ph\u1EE5 Nam"",""name:zh"":""\u961C\u5357\u53BF"",""name:zh-Hans"":""\u961C\u5357\u53BF"",""name:zh-Hant"":""\u961C\u5357\u7E23"",""place:CN"":""county"",""population"":""202200"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1360165"",""wikipedia"":""zh:\u961C\u5357\u53BF""}",city,32.640564,115.583679
2083.0,,junction,31.345623,117.595052
2086.0,"{""capital"":""6"",""name"":""\u542B\u5C71\u53BF"",""name:ar"":""\u0645\u0642\u0627\u0637\u0639\u0629 \u0647\u0627\u0646\u0634\u0627\u0646"",""name:ceb"":""Hanshan Xian"",""name:de"":""Hanshan"",""name:en"":""Hanshan"",""name:eo"":""Hanshan"",""name:es"":""H\u00E1nsh\u0101n Xi\u00E0n"",""name:fa"":""\u0634\u0647\u0631\u0633\u062A\u0627\u0646 \u0647\u0627\u0646\u0634\u0627\u0646"",""name:fr"":""Xian de Hanshan"",""name:it"":""Contea di Hanshan"",""name:ja"":""\u542B\u5C71\u770C"",""name:ko"":""\uD55C\uC0B0\uD604"",""name:nan"":""H\u00E2m-san-ko\u0101n"",""name:no"":""Hanshan"",""name:pl"":""Hanshan"",""name:pt"":""Hanshan"",""name:ru"":""\u0425\u0430\u043D\u044C\u0448\u0430\u043D\u044C"",""name:sv"":""Hanshan"",""name:uz"":""Xanshan qishlog\u2018i"",""name:vi"":""H\u00E0m S\u01A1n"",""name:yue"":""\u542B\u5C71"",""name:zh"":""\u542B\u5C71\u53BF"",""name:zh-Hans"":""\u542B\u5C71\u53BF"",""name:zh-Hant"":""\u542B\u5C71\u7E23"",""place:CN"":""county"",""population"":""128799"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1198180"",""wikipedia"":""zh:\u542B\u5C71\u53BF""}",city,31.737249,118.095894
2087.0,"{""capital"":""6"",""division_code"":""340181"",""gns:ADM1"":""01"",""gns:DSG"":""ADM2"",""gns:UFI"":""-1900161"",""gns:UNI"":""6629627"",""name"":""\u5DE2\u6E56\u5E02"",""name:de"":""Chaohu"",""name:en"":""Chaohu"",""name:eo"":""Chaohu"",""name:es"":""Ciudad"",""name:eu"":""Chaohu"",""name:fr"":""Chaohu"",""name:ja"":""\u5DE3\u6E56\u5E02"",""name:ko"":""\uCC28\uC624\uD6C4\uC2DC"",""name:pt"":""Chaohu"",""name:ru"":""\u0427\u0430\u043E\u0445\u0443"",""name:sv"":""Chaohu"",""name:vi"":""S\u00E0o H\u1ED3"",""name:zh"":""\u5DE2\u6E56\u5E02"",""name:zh-Hans"":""\u5DE2\u6E56\u5E02"",""name:zh-Hant"":""\u5DE2\u6E56\u5E02"",""name:zh-Latn-pinyin"":""Ch\u00E1oh\u00FA Sh\u00EC"",""old_name"":""\u5DE2\u5DDE;\u5C45\u5DE2\u53BF;\u5357\u5DE2;\u5DE2\u4FAF\u56FD;\u8572\u53BF;\u5DE2\u57CE\u53BF;\u9547\u5DE2\u519B;\u5DE2\u4F2F\u56FD"",""place:CN"":""county-level_city"",""population"":""328100"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""postal_code"":""238000"",""wikidata"":""Q855220"",""wikipedia"":""zh:\u5DE2\u6E56\u5E02""}",city,31.600964,117.859482
2091.0,"{""alt_name"":""\u91D1\u5BE8"",""alt_name:en"":""Jinzhai"",""alt_name:zh"":""\u91D1\u5BE8"",""capital"":""6"",""gns:ADM1"":""01"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1912805"",""gns:UNI"":""10077651"",""name"":""\u91D1\u5BE8\u53BF"",""name:cs"":""\u0164in-\u010Daj"",""name:de"":""Jinzhai"",""name:en"":""Jinzhai Country"",""name:es"":""J\u012Bnzh\u00E0i"",""name:fa"":""\u0634\u0647\u0631\u0633\u062A\u0627\u0646 \u062C\u06CC\u0646\u0698\u0627\u06CC"",""name:fr"":""Jinzhai"",""name:id"":""County Jinzhai"",""name:it"":""Contea di Jinzhai"",""name:ja"":""\u91D1\u5BE8\u770C"",""name:ko"":""\uC9C4\uC790\uC774\uD604"",""name:mwl"":""Jinzhai"",""name:nan"":""Kim-ch\u0113-ko\u0101n"",""name:no"":""Jinzhai"",""name:pl"":""Jinzhai"",""name:ru"":""\u0426\u0437\u0438\u043D\u044C\u0447\u0436\u0430\u0439"",""name:sv"":""Jinzhai"",""name:ur"":""\u062C\u0646\u0698\u0627\u0626\u06CC \u06A9\u0627\u0624\u0646\u0679\u06CC"",""name:vi"":""Kim Tr\u1EA1i"",""name:yue"":""\u91D1\u5BE8"",""name:zh"":""\u91D1\u5BE8\u53BF"",""name:zh-Hans"":""\u91D1\u5BE8\u53BF"",""name:zh-Hant"":""\u91D1\u5BE8\u7E23"",""name:zh-Latn-pinyin"":""J\u012Bnzh\u00E0i Xi\u00E0n"",""old_name"":""\u7ACB\u714C\u53BF"",""place:CN"":""county"",""population"":""184100"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1337537"",""wikipedia"":""zh:\u91D1\u5BE8\u53BF""}",city,31.729717,115.928917
2095.0,"{""alt_name"":""\u7EE9\u6EAA"",""alt_name:en"":""Jixi County"",""alt_name:zh"":""\u7EE9\u6EAA"",""capital"":""6"",""name"":""\u7EE9\u6EAA\u53BF"",""name:ceb"":""Jixi Xian"",""name:de"":""Jixi"",""name:en"":""Jixi"",""name:es"":""J\u00ECx\u012B Xi\u00E0n"",""name:fa"":""\u0634\u0647\u0631\u0633\u062A\u0627\u0646 \u062C\u06CC\u0634\u06CC"",""name:fr"":""Jixi"",""name:it"":""Contea di Jixi"",""name:ja"":""\u7E3E\u6E13\u770C"",""name:ko"":""\uC9C0\uC2DC\uD604"",""name:mwl"":""Jixi"",""name:nan"":""Chek-khe-ko\u0101n"",""name:no"":""Jixi"",""name:pl"":""Jixi"",""name:ru"":""\u0426\u0437\u0438\u0441\u0438"",""name:sv"":""Jixi"",""name:uk"":""\u0426\u0437\u0456\u0441\u0456"",""name:vi"":""T\u00EDch Kh\u00EA"",""name:wuu"":""\u7EE9\u6EAA\u53BF"",""name:yue"":""\u7E3E\u6EAA"",""name:zh"":""\u7EE9\u6EAA\u53BF"",""name:zh-Hans"":""\u7EE9\u6EAA\u53BF"",""name:zh-Hant"":""\u7E3E\u6EAA\u7E23"",""place:CN"":""county"",""population"":""61899"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1198207"",""wikipedia"":""zh:\u7EE9\u6EAA\u53BF""}",city,30.069597,118.574783
2096.0,"{""capital"":""5"",""gns:ADM1"":""04"",""gns:DSG"":""ADM2"",""gns:UFI"":""-1935100"",""gns:UNI"":""6668152"",""name"":""\u76D0\u57CE\u5E02"",""name:af"":""Yancheng"",""name:ar"":""\u064A\u0627\u0646\u062A\u0634\u0646\u063A"",""name:ast"":""Yancheng"",""name:bg"":""\u0419\u0435\u043D\u0447\u044A\u043D"",""name:ca"":""Yanxeng"",""name:cdo"":""Si\u00E8ng-si\u00E0ng"",""name:ceb"":""Yancheng Shi"",""name:cs"":""Jen-\u010Dcheng"",""name:da"":""Yancheng"",""name:de"":""Yancheng"",""name:en"":""Yancheng"",""name:eo"":""Jan\u0109engo"",""name:es"":""Yancheng"",""name:et"":""Yancheng"",""name:eu"":""Yancheng"",""name:fa"":""\u06CC\u0627\u0646\u0686\u0646\u06AF"",""name:fi"":""Yancheng"",""name:fr"":""Yancheng"",""name:hr"":""Yancheng"",""name:ia"":""Yancheng"",""name:id"":""Yancheng"",""name:it"":""Yancheng"",""name:ja"":""\u5869\u57CE\u5E02"",""name:ka"":""\u10D8\u10D4\u10DC\u10E9\u10D4\u10DC\u10D2\u10D8"",""name:ki"":""Yancheng"",""name:ko"":""\uC60C\uCCAD\uC2DC"",""name:ku"":""Yancheng"",""name:lv"":""Ja\u0146\u010Dena"",""name:mg"":""Yancheng"",""name:nan"":""I\u00E2m-si\u00E2\u207F-chh\u012B"",""name:nl"":""Yancheng"",""name:nn"":""Yancheng"",""name:no"":""Yancheng"",""name:pl"":""Yancheng"",""name:pt"":""Yancheng"",""name:ru"":""\u042F\u043D\u044C\u0447\u044D\u043D"",""name:sl"":""Jan\u010Deng"",""name:sr"":""\u0408\u0430\u043D\u0447\u0435\u043D\u0433"",""name:sv"":""Yancheng"",""name:szl"":""Yancheng"",""name:tl"":""Yancheng"",""name:tr"":""Yancheng"",""name:uk"":""\u042F\u043D\u044C\u0447\u0435\u043D"",""name:ur"":""\u06CC\u0646\u0686\u06CC\u0646\u06AF"",""name:vi"":""Di\u00EAm Th\u00E0nh"",""name:war"":""Yancheng"",""name:wuu"":""\u76D0\u57CE\u5E02"",""name:yue"":""\u9E7D\u57CE"",""name:zh"":""\u76D0\u57CE\u5E02"",""name:zh-Hans"":""\u76D0\u57CE\u5E02"",""name:zh-Hant"":""\u9E7D\u57CE\u5E02"",""name:zh-Latn-pinyin"":""Y\u00E1nch\u00E9ng Sh\u00EC"",""place:CN"":""prefecture-level_city"",""population"":""7260240"",""population:date"":""2010-11-01"",""wikidata"":""Q57866"",""wikipedia"":""zh:\u76D0\u57CE\u5E02""}",city,33.34956,120.1577
2097.0,"{""alt_name:en"":""Binhai"",""alt_name:zh"":""\u6EE8\u6D77"",""capital"":""6"",""name"":""\u6EE8\u6D77\u53BF"",""name:ceb"":""Binhai Xian"",""name:de"":""Binhai"",""name:en"":""Binhai"",""name:eu"":""Binhai"",""name:fa"":""\u0634\u0647\u0631\u0633\u062A\u0627\u0646 \u0628\u06CC\u0646\u0647\u0627\u06CC"",""name:fr"":""Binhai"",""name:it"":""Contea di Binhai"",""name:ja"":""\u6D5C\u6D77\u770C"",""name:ko"":""\uBE48\uD558\uC774\uD604"",""name:nan"":""Pin-h\u00E1i-ko\u0101n"",""name:no"":""Binhai"",""name:ru"":""\u0411\u0438\u043D\u044C\u0445\u0430\u0439"",""name:sv"":""Binhai"",""name:ur"":""\u0628\u06CC\u0646\u06C1\u0627\u0626\u06CC \u06A9\u0627\u0624\u0646\u0679\u06CC"",""name:vi"":""T\u00E2n H\u1EA3i"",""name:wuu"":""\u6EE8\u6D77\u53BF"",""name:yue"":""\u6FF1\u6D77\u7E23"",""name:zh"":""\u6EE8\u6D77\u53BF"",""name:zh-Hans"":""\u6EE8\u6D77\u53BF"",""name:zh-Hant"":""\u6FF1\u6D77\u7E23"",""place:CN"":""county"",""population"":""268000"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q863867"",""wikipedia"":""zh:\u6EE8\u6D77\u53BF""}",city,33.993359,119.81469
2098.0,"{""capital"":""5"",""gns:ADM1"":""04"",""gns:DSG"":""ADM2"",""gns:UFI"":""-1914882"",""gns:UNI"":""6668196"",""int_name"":""Lianyungang"",""name"":""\u8FDE\u4E91\u6E2F\u5E02"",""name:af"":""Lianyungang"",""name:ar"":""\u064A\u0627\u0646\u064A\u0648\u0646\u063A\u0627\u0646\u063A"",""name:ast"":""Lianyungang"",""name:ba"":""\u041B\u044F\u043D\u044C\u044E\u043D\u044C\u0433\u0430\u043D"",""name:ca"":""Lianyungang"",""name:cdo"":""Li\u00E8ng-h\u00F9ng-g\u0113\u0324ng"",""name:ceb"":""Lianyungang Shi"",""name:cs"":""Lien-j\u00FCn-kang"",""name:cy"":""Lianyungang"",""name:da"":""Lianyungang"",""name:de"":""Lianyungang"",""name:en"":""Lianyungang"",""name:es"":""Lianyungang"",""name:et"":""Lianyungang"",""name:eu"":""Lianyungang"",""name:fa"":""\u0644\u06CC\u0627\u0646\u06CC\u0627\u0646\u06AF\u0627\u0646\u06AF"",""name:fi"":""Lianyungang"",""name:fr"":""Lianyungang"",""name:hr"":""Lianyungang"",""name:id"":""Lianyungang"",""name:it"":""Lianyungang"",""name:ja"":""\u9023\u96F2\u6E2F\u5E02"",""name:ki"":""Lianyungang"",""name:ko"":""\uB844\uC708\uAC15\uC2DC"",""name:ku"":""Lianyungang"",""name:nan"":""Li\u00E2n-h\u00FBn-k\u00E1ng-chh\u012B"",""name:nl"":""Lianyungang"",""name:nn"":""Lianyungang"",""name:no"":""Lianyungang"",""name:pl"":""Lianyungang"",""name:pt"":""Lianyungang"",""name:ru"":""\u041B\u044F\u043D\u044C\u044E\u043D\u044C\u0433\u0430\u043D"",""name:sq"":""Lianjungang"",""name:sv"":""Lianyungang"",""name:tl"":""Lianyungang"",""name:tr"":""Lianyungang"",""name:ug"":""\u0644\u064A\u06D5\u0646\u064A\u06C8\u0646\u06AF\u0627\u06AD \u0634\u06D5\u06BE\u0649\u0631\u0649"",""name:uk"":""\u041B\u044F\u043D\u044C\u044E\u043D\u044C\u0433\u0430\u043D"",""name:ur"":""\u0644\u06CC\u0627\u0646\u06CC\u0648\u0646\u06AF\u06AF\u0627\u0646\u06AF"",""name:vi"":""Li\u00EAn V\u00E2n C\u1EA3ng"",""name:war"":""Lianyungang"",""name:wuu"":""\u8FDE\u4E91\u6E2F\u5E02"",""name:yue"":""\u9023\u96F2\u6E2F"",""name:zh"":""\u8FDE\u4E91\u6E2F\u5E02"",""name:zh-Hans"":""\u8FDE\u4E91\u6E2F\u5E02"",""name:zh-Hant"":""\u9023\u96F2\u6E2F\u5E02"",""name:zh-Latn-pinyin"":""Li\u00E1ny\u00FAng\u01CEng Sh\u00EC"",""place:CN"":""prefecture-level_city"",""population"":""4393914"",""population:date"":""2010-11-01"",""wikidata"":""Q57756"",""wikipedia"":""en:Lianyungang""}",city,34.593315,119.217163
2099.0,"{""alt_name:en"":""Huaian"",""capital"":""5"",""gns:ADM1"":""04"",""gns:DSG"":""ADM2"",""gns:UFI"":""-1910013"",""gns:UNI"":""6668215"",""name"":""\u6DEE\u5B89\u5E02"",""name:af"":""Huai'an"",""name:ar"":""\u0647\u0648\u0627\u064A\u0627\u0646"",""name:br"":""Huai'an"",""name:cdo"":""Hu\u00E0i-\u0103ng"",""name:cs"":""Chuaj-an"",""name:cy"":""Huai'an"",""name:da"":""Huai'an"",""name:de"":""Huai\u2019an"",""name:en"":""Huai'an"",""name:es"":""Huai'an"",""name:et"":""Huai'an"",""name:eu"":""Huai'an"",""name:fa"":""\u0647\u0648\u0627\u06CC\u0627\u0646"",""name:fi"":""Huai\u2019an"",""name:fr"":""Huai'an"",""name:hi"":""\u0939\u0941\u0906\u0907\u0906\u0928"",""name:hr"":""Huai'an"",""name:id"":""Huai'an"",""name:it"":""Huai'an"",""name:ja"":""\u6DEE\u5B89\u5E02"",""name:ki"":""Huai'an"",""name:ko"":""\uD654\uC774\uC548\uC2DC"",""name:lv"":""Huaia\u0146a"",""name:mg"":""Huai'an"",""name:nan"":""Ho\u00E2i-an-chh\u012B"",""name:nl"":""Huai'an"",""name:nn"":""Huai'an"",""name:no"":""Huai'an"",""name:pam"":""Huai'an"",""name:pl"":""Huai\u2019an"",""name:ru"":""\u0425\u0443\u0430\u0439\u0430\u043D\u044C"",""name:sr"":""\u0425\u0443\u0430\u0458\u0430\u043D"",""name:sv"":""Huai'an"",""name:tl"":""Huaian"",""name:tr"":""Huai'an"",""name:ug"":""\u062E\u06C7\u06D5\u064A\u0626\u06D5\u0646 \u0634\u06D5\u06BE\u0649\u0631\u0649"",""name:uk"":""\u0425\u0443\u0430\u0439\u0430\u043D\u044C"",""name:ur"":""\u06C1\u0648\u0627\u0626\u06CC\u0622\u0646"",""name:vi"":""Ho\u00E0i An"",""name:war"":""Huai'an"",""name:wuu"":""\u6DEE\u5B89\u5E02"",""name:yue"":""\u6DEE\u5B89"",""name:zh"":""\u6DEE\u5B89\u5E02"",""name:zh-Hans"":""\u6DEE\u5B89\u5E02"",""name:zh-Hant"":""\u6DEE\u5B89\u5E02"",""name:zh-Latn-pinyin"":""Hu\u00E1iy\u012Bn Sh\u00EC"",""place:CN"":""prefecture-level_city"",""population"":""4799889"",""population:date"":""2010-11-01"",""wikidata"":""Q57818"",""wikipedia"":""en:Huai'an""}",city,33.597816,119.019699
2100.0,"{""capital"":""6"",""name"":""\u6D2A\u6CFD\u533A"",""name:en"":""Hongze"",""name:fr"":""Hongze"",""name:zh"":""\u6D2A\u6CFD\u533A"",""name:zh-Hans"":""\u6D2A\u6CFD\u533A"",""name:zh-Hant"":""\u6D2A\u6FA4\u5340"",""place:CN"":""district"",""wikidata"":""Q1197768""}",city,33.295429,118.867966
2102.0,"{""alt_name:en"":""Gaoyou"",""capital"":""6"",""gns:ADM1"":""04"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1906554"",""gns:UNI"":""6668224"",""name"":""\u9AD8\u90AE\u5E02"",""name:ceb"":""Gaoyou"",""name:cs"":""Kao-jou"",""name:de"":""Gaoyou"",""name:en"":""Gaoyou"",""name:es"":""Gaoyou"",""name:fa"":""\u062C\u0627\u0648\u06CC\u0627\u0648"",""name:fr"":""Gaoyou"",""name:it"":""Gaoyou"",""name:ja"":""\u9AD8\u90F5\u5E02"",""name:ki"":""Gaoyou"",""name:ko"":""\uAC00\uC624\uC720\uC2DC"",""name:ku"":""Gaoyou"",""name:mg"":""Gaoyou"",""name:nan"":""Ko-i\u00FB-chh\u012B"",""name:no"":""Gaoyou"",""name:pam"":""Gaoyou"",""name:ru"":""\u0413\u0430\u043E\u044E"",""name:sv"":""Gaoyou"",""name:tl"":""Gaoyou"",""name:ur"":""\u06AF\u0627\u0648\u06CC\u0624"",""name:vi"":""Cao B\u01B0u"",""name:wuu"":""\u9AD8\u90AE\u5E02"",""name:yue"":""\u9AD8\u90F5"",""name:zh"":""\u9AD8\u90AE\u5E02"",""name:zh-Hans"":""\u9AD8\u90AE\u5E02"",""name:zh-Hant"":""\u9AD8\u90F5\u5E02"",""name:zh-Latn-pinyin"":""G\u0101oy\u00F3u Sh\u00EC"",""place:CN"":""county-level_city"",""population"":""240099"",""population:date"":""2022"",""population:note"":""\u57CE\u533A\u4EBA\u53E3"",""postal_code"":""225600"",""wikidata"":""Q1253949"",""wikipedia"":""en:Gaoyou""}",city,32.786114,119.429459
2105.0,"{""alt_name"":""\u5FAE\u5C71;Weishan County"",""capital"":""6"",""gns:ADM1"":""25"",""gns:DSG"":""ADM3"",""gns:UFI"":""-1930330"",""gns:UNI"":""6731115"",""name"":""\u5FAE\u5C71\u53BF"",""name:en"":""Weishan"",""name:fr"":""Weishan"",""name:ko"":""\uC6E8\uC774\uC0B0\uD604"",""name:vi"":""Vi S\u01A1n"",""name:zh"":""\u5FAE\u5C71\u53BF"",""name:zh-Hans"":""\u5FAE\u5C71\u53BF"",""name:zh-Hant"":""\u5FAE\u5C71\u7E23"",""place:CN"":""county"",""population"":""168000"",""population:date"":""2022"",""population:note"":""\u4EBA\u53E3\u4E3A\u57CE\u533A\u4EBA\u53E3"",""wikidata"":""Q1198070"",""wikipedia"":""zh:\u5FAE\u5C71\u53BF""}",city,34.807186,117.1231
